¦¤mBi,¦¤mW,¦¤mO
-0.935840241,-5.932507711,-1.337635301
-0.930281928,-5.991291084,-1.329690843
-0.924723614,-6.050074458,-1.321746386
-0.919165301,-6.108857831,-1.313801928
-1.088720482,-4.211167229,-1.573565301
-1.083204277,-4.270034819,-1.565592771
-1.077688072,-4.32890241,-1.557620241
-1.072171867,-4.38777,-1.549647711
-1.066655663,-4.44663759,-1.541675181
-1.061139458,-4.505505181,-1.533702651
-1.055623253,-4.564372771,-1.52573012
-1.050107048,-4.623240361,-1.51775759
-1.044590843,-4.682107952,-1.50978506
-1.039074639,-4.740975542,-1.50181253
-1.033558434,-4.799843133,-1.49384
-1.028042229,-4.858710723,-1.48586747
-1.022526024,-4.917578313,-1.47789494
-1.017009819,-4.976445904,-1.46992241
-1.011493614,-5.035313494,-1.46194988
-1.00597741,-5.094181084,-1.453977349
-1.000461205,-5.153048675,-1.446004819
-0.994945,-5.211916265,-1.438032289
-0.989428795,-5.270783855,-1.430059759
-0.98391259,-5.329651446,-1.422087229
-0.978396386,-5.388519036,-1.414114699
-0.972880181,-5.447386627,-1.406142169
-0.967363976,-5.506254217,-1.398169639
-0.961847771,-5.565121807,-1.390197108
-0.956331566,-5.623989398,-1.382224578
-0.950815361,-5.682856988,-1.374252048
-0.945299157,-5.741724578,-1.366279518
-0.939782952,-5.800592169,-1.358306988
-0.934266747,-5.859459759,-1.350334458
-0.928750542,-5.918327349,-1.342361928
-0.923234337,-5.97719494,-1.334389398
-0.917718133,-6.03606253,-1.326416867
-0.912201928,-6.09493012,-1.318444337
-1.080409639,-4.194544578,-1.579106024
-1.074935542,-4.253496386,-1.571105422
-1.069461446,-4.312448193,-1.563104819
-1.063987349,-4.3714,-1.555104217
-1.058513253,-4.430351807,-1.547103614
-1.053039157,-4.489303614,-1.539103012
-1.04756506,-4.548255422,-1.53110241
-1.042090964,-4.607207229,-1.523101807
-1.036616867,-4.666159036,-1.515101205
-1.031142771,-4.725110843,-1.507100602
-1.025668675,-4.784062651,-1.4991
-1.020194578,-4.843014458,-1.491099398
-1.014720482,-4.901966265,-1.483098795
-1.009246386,-4.960918072,-1.475098193
-1.003772289,-5.01986988,-1.46709759
-0.998298193,-5.078821687,-1.459096988
-0.992824096,-5.137773494,-1.451096386
-0.98735,-5.196725301,-1.443095783
-0.981875904,-5.255677108,-1.435095181
-0.976401807,-5.314628916,-1.427094578
-0.970927711,-5.373580723,-1.419093976
-0.965453614,-5.43253253,-1.411093373
-0.959979518,-5.491484337,-1.403092771
-0.954505422,-5.550436145,-1.395092169
-0.949031325,-5.609387952,-1.387091566
-0.943557229,-5.668339759,-1.379090964
-0.938083133,-5.727291566,-1.371090361
-0.932609036,-5.786243373,-1.363089759
-0.92713494,-5.845195181,-1.355089157
-0.921660843,-5.904146988,-1.347088554
-0.916186747,-5.963098795,-1.339087952
-0.910712651,-6.022050602,-1.331087349
-0.905238554,-6.08100241,-1.323086747
-1.072098795,-4.177921928,-1.584646747
-1.066666807,-4.236957952,-1.576618072
-1.061234819,-4.295993976,-1.568589398
-1.055802831,-4.35503,-1.560560723
-1.050370843,-4.414066024,-1.552532048
-1.044938855,-4.473102048,-1.544503373
-1.039506867,-4.532138072,-1.536474699
-1.03407488,-4.591174096,-1.528446024
-1.028642892,-4.65021012,-1.520417349
-1.023210904,-4.709246145,-1.512388675
-1.017778916,-4.768282169,-1.50436
-1.012346928,-4.827318193,-1.496331325
-1.00691494,-4.886354217,-1.488302651
-1.001482952,-4.945390241,-1.480273976
-0.996050964,-5.004426265,-1.472245301
-0.990618976,-5.063462289,-1.464216627
-0.985186988,-5.122498313,-1.456187952
-0.979755,-5.181534337,-1.448159277
-0.974323012,-5.240570361,-1.440130602
-0.968891024,-5.299606386,-1.432101928
-0.963459036,-5.35864241,-1.424073253
-0.958027048,-5.417678434,-1.416044578
-0.95259506,-5.476714458,-1.408015904
-0.947163072,-5.535750482,-1.399987229
-0.941731084,-5.594786506,-1.391958554
-0.936299096,-5.65382253,-1.38392988
-0.930867108,-5.712858554,-1.375901205
-0.92543512,-5.771894578,-1.36787253
-0.920003133,-5.830930602,-1.359843855
-0.914571145,-5.889966627,-1.351815181
-0.909139157,-5.949002651,-1.343786506
-0.903707169,-6.008038675,-1.335757831
-0.898275181,-6.067074699,-1.327729157
-1.063787952,-4.161299277,-1.59018747
-1.058398072,-4.220419518,-1.582130723
-1.053008193,-4.279539759,-1.574073976
-1.047618313,-4.33866,-1.566017229
-1.042228434,-4.397780241,-1.557960482
-1.036838554,-4.456900482,-1.549903735
-1.031448675,-4.516020723,-1.541846988
-1.026058795,-4.575140964,-1.533790241
-1.020668916,-4.634261205,-1.525733494
-1.015279036,-4.693381446,-1.517676747
-1.009889157,-4.752501687,-1.50962
-1.004499277,-4.811621928,-1.501563253
-0.999109398,-4.870742169,-1.493506506
-0.993719518,-4.92986241,-1.485449759
-0.988329639,-4.988982651,-1.477393012
-0.982939759,-5.048102892,-1.469336265
-0.97754988,-5.107223133,-1.461279518
-0.97216,-5.166343373,-1.453222771
-0.96677012,-5.225463614,-1.445166024
-0.961380241,-5.284583855,-1.437109277
-0.955990361,-5.343704096,-1.42905253
-0.950600482,-5.402824337,-1.420995783
-0.945210602,-5.461944578,-1.412939036
-0.939820723,-5.521064819,-1.404882289
-0.934430843,-5.58018506,-1.396825542
-0.929040964,-5.639305301,-1.388768795
-0.923651084,-5.698425542,-1.380712048
-0.918261205,-5.757545783,-1.372655301
-0.912871325,-5.816666024,-1.364598554
-0.907481446,-5.875786265,-1.356541807
-0.902091566,-5.934906506,-1.34848506
-0.896701687,-5.994026747,-1.340428313
-0.891311807,-6.053146988,-1.332371566
-1.055477108,-4.144676627,-1.595728193
-1.050129337,-4.203881084,-1.587643373
-1.044781566,-4.263085542,-1.579558554
-1.039433795,-4.32229,-1.571473735
-1.034086024,-4.381494458,-1.563388916
-1.028738253,-4.440698916,-1.555304096
-1.023390482,-4.499903373,-1.547219277
-1.018042711,-4.559107831,-1.539134458
-1.01269494,-4.618312289,-1.531049639
-1.007347169,-4.677516747,-1.522964819
-1.001999398,-4.736721205,-1.51488
-0.996651627,-4.795925663,-1.506795181
-0.991303855,-4.85513012,-1.498710361
-0.985956084,-4.914334578,-1.490625542
-0.980608313,-4.973539036,-1.482540723
-0.975260542,-5.032743494,-1.474455904
-0.969912771,-5.091947952,-1.466371084
-0.964565,-5.15115241,-1.458286265
-0.959217229,-5.210356867,-1.450201446
-0.953869458,-5.269561325,-1.442116627
-0.948521687,-5.328765783,-1.434031807
-0.943173916,-5.387970241,-1.425946988
-0.937826145,-5.447174699,-1.417862169
-0.932478373,-5.506379157,-1.409777349
-0.927130602,-5.565583614,-1.40169253
-0.921782831,-5.624788072,-1.393607711
-0.91643506,-5.68399253,-1.385522892
-0.911087289,-5.743196988,-1.377438072
-0.905739518,-5.802401446,-1.369353253
-0.900391747,-5.861605904,-1.361268434
-0.895043976,-5.920810361,-1.353183614
-0.889696205,-5.980014819,-1.345098795
-0.884348434,-6.039219277,-1.337013976
-1.047166265,-4.128053976,-1.601268916
-1.041860602,-4.187342651,-1.593156024
-1.03655494,-4.246631325,-1.585043133
-1.031249277,-4.30592,-1.576930241
-1.025943614,-4.365208675,-1.568817349
-1.020637952,-4.424497349,-1.560704458
-1.015332289,-4.483786024,-1.552591566
-1.010026627,-4.543074699,-1.544478675
-1.004720964,-4.602363373,-1.536365783
-0.999415301,-4.661652048,-1.528252892
-0.994109639,-4.720940723,-1.52014
-0.988803976,-4.780229398,-1.512027108
-0.983498313,-4.839518072,-1.503914217
-0.978192651,-4.898806747,-1.495801325
-0.972886988,-4.958095422,-1.487688434
-0.967581325,-5.017384096,-1.479575542
-0.962275663,-5.076672771,-1.471462651
-0.95697,-5.135961446,-1.463349759
-0.951664337,-5.19525012,-1.455236867
-0.946358675,-5.254538795,-1.447123976
-0.941053012,-5.31382747,-1.439011084
-0.935747349,-5.373116145,-1.430898193
-0.930441687,-5.432404819,-1.422785301
-0.925136024,-5.491693494,-1.41467241
-0.919830361,-5.550982169,-1.406559518
-0.914524699,-5.610270843,-1.398446627
-0.909219036,-5.669559518,-1.390333735
-0.903913373,-5.728848193,-1.382220843
-0.898607711,-5.788136867,-1.374107952
-0.893302048,-5.847425542,-1.36599506
-0.887996386,-5.906714217,-1.357882169
-0.882690723,-5.966002892,-1.349769277
-0.87738506,-6.025291566,-1.341656386
-1.038855422,-4.111431325,-1.606809639
-1.033591867,-4.170804217,-1.598668675
-1.028328313,-4.230177108,-1.590527711
-1.023064759,-4.28955,-1.582386747
-1.017801205,-4.348922892,-1.574245783
-1.012537651,-4.408295783,-1.566104819
-1.007274096,-4.467668675,-1.557963855
-1.002010542,-4.527041566,-1.549822892
-0.996746988,-4.586414458,-1.541681928
-0.991483434,-4.645787349,-1.533540964
-0.98621988,-4.705160241,-1.5254
-0.980956325,-4.764533133,-1.517259036
-0.975692771,-4.823906024,-1.509118072
-0.970429217,-4.883278916,-1.500977108
-0.965165663,-4.942651807,-1.492836145
-0.959902108,-5.002024699,-1.484695181
-0.954638554,-5.06139759,-1.476554217
-0.949375,-5.120770482,-1.468413253
-0.944111446,-5.180143373,-1.460272289
-0.938847892,-5.239516265,-1.452131325
-0.933584337,-5.298889157,-1.443990361
-0.928320783,-5.358262048,-1.435849398
-0.923057229,-5.41763494,-1.427708434
-0.917793675,-5.477007831,-1.41956747
-0.91253012,-5.536380723,-1.411426506
-0.907266566,-5.595753614,-1.403285542
-0.902003012,-5.655126506,-1.395144578
-0.896739458,-5.714499398,-1.387003614
-0.891475904,-5.773872289,-1.378862651
-0.886212349,-5.833245181,-1.370721687
-0.880948795,-5.892618072,-1.362580723
-0.875685241,-5.951990964,-1.354439759
-0.870421687,-6.011363855,-1.346298795
-1.030544578,-4.094808675,-1.612350361
-1.025323133,-4.154265783,-1.604181325
-1.020101687,-4.213722892,-1.596012289
-1.014880241,-4.27318,-1.587843253
-1.009658795,-4.332637108,-1.579674217
-1.004437349,-4.392094217,-1.571505181
-0.999215904,-4.451551325,-1.563336145
-0.993994458,-4.511008434,-1.555167108
-0.988773012,-4.570465542,-1.546998072
-0.983551566,-4.629922651,-1.538829036
-0.97833012,-4.689379759,-1.53066
-0.973108675,-4.748836867,-1.522490964
-0.967887229,-4.808293976,-1.514321928
-0.962665783,-4.867751084,-1.506152892
-0.957444337,-4.927208193,-1.497983855
-0.952222892,-4.986665301,-1.489814819
-0.947001446,-5.04612241,-1.481645783
-0.94178,-5.105579518,-1.473476747
-0.936558554,-5.165036627,-1.465307711
-0.931337108,-5.224493735,-1.457138675
-0.926115663,-5.283950843,-1.448969639
-0.920894217,-5.343407952,-1.440800602
-0.915672771,-5.40286506,-1.432631566
-0.910451325,-5.462322169,-1.42446253
-0.90522988,-5.521779277,-1.416293494
-0.900008434,-5.581236386,-1.408124458
-0.894786988,-5.640693494,-1.399955422
-0.889565542,-5.700150602,-1.391786386
-0.884344096,-5.759607711,-1.383617349
-0.879122651,-5.819064819,-1.375448313
-0.873901205,-5.878521928,-1.367279277
-0.868679759,-5.937979036,-1.359110241
-0.863458313,-5.997436145,-1.350941205
-1.022233735,-4.078186024,-1.617891084
-1.017054398,-4.137727349,-1.609693976
-1.01187506,-4.197268675,-1.601496867
-1.006695723,-4.25681,-1.593299759
-1.001516386,-4.316351325,-1.585102651
-0.996337048,-4.375892651,-1.576905542
-0.991157711,-4.435433976,-1.568708434
-0.985978373,-4.494975301,-1.560511325
-0.980799036,-4.554516627,-1.552314217
-0.975619699,-4.614057952,-1.544117108
-0.970440361,-4.673599277,-1.53592
-0.965261024,-4.733140602,-1.527722892
-0.960081687,-4.792681928,-1.519525783
-0.954902349,-4.852223253,-1.511328675
-0.949723012,-4.911764578,-1.503131566
-0.944543675,-4.971305904,-1.494934458
-0.939364337,-5.030847229,-1.486737349
-0.934185,-5.090388554,-1.478540241
-0.929005663,-5.14992988,-1.470343133
-0.923826325,-5.209471205,-1.462146024
-0.918646988,-5.26901253,-1.453948916
-0.913467651,-5.328553855,-1.445751807
-0.908288313,-5.388095181,-1.437554699
-0.903108976,-5.447636506,-1.42935759
-0.897929639,-5.507177831,-1.421160482
-0.892750301,-5.566719157,-1.412963373
-0.887570964,-5.626260482,-1.404766265
-0.882391627,-5.685801807,-1.396569157
-0.877212289,-5.745343133,-1.388372048
-0.872032952,-5.804884458,-1.38017494
-0.866853614,-5.864425783,-1.371977831
-0.861674277,-5.923967108,-1.363780723
-0.85649494,-5.983508434,-1.355583614
-1.013922892,-4.061563373,-1.623431807
-1.008785663,-4.121188916,-1.615206627
-1.003648434,-4.180814458,-1.606981446
-0.998511205,-4.24044,-1.598756265
-0.993373976,-4.300065542,-1.590531084
-0.988236747,-4.359691084,-1.582305904
-0.983099518,-4.419316627,-1.574080723
-0.977962289,-4.478942169,-1.565855542
-0.97282506,-4.538567711,-1.557630361
-0.967687831,-4.598193253,-1.549405181
-0.962550602,-4.657818795,-1.54118
-0.957413373,-4.717444337,-1.532954819
-0.952276145,-4.77706988,-1.524729639
-0.947138916,-4.836695422,-1.516504458
-0.942001687,-4.896320964,-1.508279277
-0.936864458,-4.955946506,-1.500054096
-0.931727229,-5.015572048,-1.491828916
-0.92659,-5.07519759,-1.483603735
-0.921452771,-5.134823133,-1.475378554
-0.916315542,-5.194448675,-1.467153373
-0.911178313,-5.254074217,-1.458928193
-0.906041084,-5.313699759,-1.450703012
-0.900903855,-5.373325301,-1.442477831
-0.895766627,-5.432950843,-1.434252651
-0.890629398,-5.492576386,-1.42602747
-0.885492169,-5.552201928,-1.417802289
-0.88035494,-5.61182747,-1.409577108
-0.875217711,-5.671453012,-1.401351928
-0.870080482,-5.731078554,-1.393126747
-0.864943253,-5.790704096,-1.384901566
-0.859806024,-5.850329639,-1.376676386
-0.854668795,-5.909955181,-1.368451205
-0.849531566,-5.969580723,-1.360226024
-1.005612048,-4.044940723,-1.62897253
-1.000516928,-4.104650482,-1.620719277
-0.995421807,-4.164360241,-1.612466024
-0.990326687,-4.22407,-1.604212771
-0.985231566,-4.283779759,-1.595959518
-0.980136446,-4.343489518,-1.587706265
-0.975041325,-4.403199277,-1.579453012
-0.969946205,-4.462909036,-1.571199759
-0.964851084,-4.522618795,-1.562946506
-0.959755964,-4.582328554,-1.554693253
-0.954660843,-4.642038313,-1.54644
-0.949565723,-4.701748072,-1.538186747
-0.944470602,-4.761457831,-1.529933494
-0.939375482,-4.82116759,-1.521680241
-0.934280361,-4.880877349,-1.513426988
-0.929185241,-4.940587108,-1.505173735
-0.92409012,-5.000296867,-1.496920482
-0.918995,-5.060006627,-1.488667229
-0.91389988,-5.119716386,-1.480413976
-0.908804759,-5.179426145,-1.472160723
-0.903709639,-5.239135904,-1.46390747
-0.898614518,-5.298845663,-1.455654217
-0.893519398,-5.358555422,-1.447400964
-0.888424277,-5.418265181,-1.439147711
-0.883329157,-5.47797494,-1.430894458
-0.878234036,-5.537684699,-1.422641205
-0.873138916,-5.597394458,-1.414387952
-0.868043795,-5.657104217,-1.406134699
-0.862948675,-5.716813976,-1.397881446
-0.857853554,-5.776523735,-1.389628193
-0.852758434,-5.836233494,-1.38137494
-0.847663313,-5.895943253,-1.373121687
-0.842568193,-5.955653012,-1.364868434
-0.997301205,-4.028318072,-1.634513253
-0.992248193,-4.088112048,-1.626231928
-0.987195181,-4.147906024,-1.617950602
-0.982142169,-4.2077,-1.609669277
-0.977089157,-4.267493976,-1.601387952
-0.972036145,-4.327287952,-1.593106627
-0.966983133,-4.387081928,-1.584825301
-0.96193012,-4.446875904,-1.576543976
-0.956877108,-4.50666988,-1.568262651
-0.951824096,-4.566463855,-1.559981325
-0.946771084,-4.626257831,-1.5517
-0.941718072,-4.686051807,-1.543418675
-0.93666506,-4.745845783,-1.535137349
-0.931612048,-4.805639759,-1.526856024
-0.926559036,-4.865433735,-1.518574699
-0.921506024,-4.925227711,-1.510293373
-0.916453012,-4.985021687,-1.502012048
-0.9114,-5.044815663,-1.493730723
-0.906346988,-5.104609639,-1.485449398
-0.901293976,-5.164403614,-1.477168072
-0.896240964,-5.22419759,-1.468886747
-0.891187952,-5.283991566,-1.460605422
-0.88613494,-5.343785542,-1.452324096
-0.881081928,-5.403579518,-1.444042771
-0.876028916,-5.463373494,-1.435761446
-0.870975904,-5.52316747,-1.42748012
-0.865922892,-5.582961446,-1.419198795
-0.86086988,-5.642755422,-1.41091747
-0.855816867,-5.702549398,-1.402636145
-0.850763855,-5.762343373,-1.394354819
-0.845710843,-5.822137349,-1.386073494
-0.840657831,-5.881931325,-1.377792169
-0.835604819,-5.941725301,-1.369510843
-0.988990361,-4.011695422,-1.640053976
-0.983979458,-4.071573614,-1.631744578
-0.978968554,-4.131451807,-1.623435181
-0.973957651,-4.19133,-1.615125783
-0.968946747,-4.251208193,-1.606816386
-0.963935843,-4.311086386,-1.598506988
-0.95892494,-4.370964578,-1.59019759
-0.953914036,-4.430842771,-1.581888193
-0.948903133,-4.490720964,-1.573578795
-0.943892229,-4.550599157,-1.565269398
-0.938881325,-4.610477349,-1.55696
-0.933870422,-4.670355542,-1.548650602
-0.928859518,-4.730233735,-1.540341205
-0.923848614,-4.790111928,-1.532031807
-0.918837711,-4.84999012,-1.52372241
-0.913826807,-4.909868313,-1.515413012
-0.908815904,-4.969746506,-1.507103614
-0.903805,-5.029624699,-1.498794217
-0.898794096,-5.089502892,-1.490484819
-0.893783193,-5.149381084,-1.482175422
-0.888772289,-5.209259277,-1.473866024
-0.883761386,-5.26913747,-1.465556627
-0.878750482,-5.329015663,-1.457247229
-0.873739578,-5.388893855,-1.448937831
-0.868728675,-5.448772048,-1.440628434
-0.863717771,-5.508650241,-1.432319036
-0.858706867,-5.568528434,-1.424009639
-0.853695964,-5.628406627,-1.415700241
-0.84868506,-5.688284819,-1.407390843
-0.843674157,-5.748163012,-1.399081446
-0.838663253,-5.808041205,-1.390772048
-0.833652349,-5.867919398,-1.382462651
-0.828641446,-5.92779759,-1.374153253
-0.980679518,-3.995072771,-1.645594699
-0.975710723,-4.055035181,-1.637257229
-0.970741928,-4.11499759,-1.628919759
-0.965773133,-4.17496,-1.620582289
-0.960804337,-4.23492241,-1.612244819
-0.955835542,-4.294884819,-1.603907349
-0.950866747,-4.354847229,-1.59556988
-0.945897952,-4.414809639,-1.58723241
-0.940929157,-4.474772048,-1.57889494
-0.935960361,-4.534734458,-1.57055747
-0.930991566,-4.594696867,-1.56222
-0.926022771,-4.654659277,-1.55388253
-0.921053976,-4.714621687,-1.54554506
-0.916085181,-4.774584096,-1.53720759
-0.911116386,-4.834546506,-1.52887012
-0.90614759,-4.894508916,-1.520532651
-0.901178795,-4.954471325,-1.512195181
-0.89621,-5.014433735,-1.503857711
-0.891241205,-5.074396145,-1.495520241
-0.88627241,-5.134358554,-1.487182771
-0.881303614,-5.194320964,-1.478845301
-0.876334819,-5.254283373,-1.470507831
-0.871366024,-5.314245783,-1.462170361
-0.866397229,-5.374208193,-1.453832892
-0.861428434,-5.434170602,-1.445495422
-0.856459639,-5.494133012,-1.437157952
-0.851490843,-5.554095422,-1.428820482
-0.846522048,-5.614057831,-1.420483012
-0.841553253,-5.674020241,-1.412145542
-0.836584458,-5.733982651,-1.403808072
-0.831615663,-5.79394506,-1.395470602
-0.826646867,-5.85390747,-1.387133133
-0.821678072,-5.91386988,-1.378795663
-0.972368675,-3.97845012,-1.651135422
-0.967441988,-4.038496747,-1.64276988
-0.962515301,-4.098543373,-1.634404337
-0.957588614,-4.15859,-1.626038795
-0.952661928,-4.218636627,-1.617673253
-0.947735241,-4.278683253,-1.609307711
-0.942808554,-4.33872988,-1.600942169
-0.937881867,-4.398776506,-1.592576627
-0.932955181,-4.458823133,-1.584211084
-0.928028494,-4.518869759,-1.575845542
-0.923101807,-4.578916386,-1.56748
-0.91817512,-4.638963012,-1.559114458
-0.913248434,-4.699009639,-1.550748916
-0.908321747,-4.759056265,-1.542383373
-0.90339506,-4.819102892,-1.534017831
-0.898468373,-4.879149518,-1.525652289
-0.893541687,-4.939196145,-1.517286747
-0.888615,-4.999242771,-1.508921205
-0.883688313,-5.059289398,-1.500555663
-0.878761627,-5.119336024,-1.49219012
-0.87383494,-5.179382651,-1.483824578
-0.868908253,-5.239429277,-1.475459036
-0.863981566,-5.299475904,-1.467093494
-0.85905488,-5.35952253,-1.458727952
-0.854128193,-5.419569157,-1.45036241
-0.849201506,-5.479615783,-1.441996867
-0.844274819,-5.53966241,-1.433631325
-0.839348133,-5.599709036,-1.425265783
-0.834421446,-5.659755663,-1.416900241
-0.829494759,-5.719802289,-1.408534699
-0.824568072,-5.779848916,-1.400169157
-0.819641386,-5.839895542,-1.391803614
-0.814714699,-5.899942169,-1.383438072
-0.964057831,-3.96182747,-1.656676145
-0.959173253,-4.021958313,-1.64828253
-0.954288675,-4.082089157,-1.639888916
-0.949404096,-4.14222,-1.631495301
-0.944519518,-4.202350843,-1.623101687
-0.93963494,-4.262481687,-1.614708072
-0.934750361,-4.32261253,-1.606314458
-0.929865783,-4.382743373,-1.597920843
-0.924981205,-4.442874217,-1.589527229
-0.920096627,-4.50300506,-1.581133614
-0.915212048,-4.563135904,-1.57274
-0.91032747,-4.623266747,-1.564346386
-0.905442892,-4.68339759,-1.555952771
-0.900558313,-4.743528434,-1.547559157
-0.895673735,-4.803659277,-1.539165542
-0.890789157,-4.86379012,-1.530771928
-0.885904578,-4.923920964,-1.522378313
-0.88102,-4.984051807,-1.513984699
-0.876135422,-5.044182651,-1.505591084
-0.871250843,-5.104313494,-1.49719747
-0.866366265,-5.164444337,-1.488803855
-0.861481687,-5.224575181,-1.480410241
-0.856597108,-5.284706024,-1.472016627
-0.85171253,-5.344836867,-1.463623012
-0.846827952,-5.404967711,-1.455229398
-0.841943373,-5.465098554,-1.446835783
-0.837058795,-5.525229398,-1.438442169
-0.832174217,-5.585360241,-1.430048554
-0.827289639,-5.645491084,-1.42165494
-0.82240506,-5.705621928,-1.413261325
-0.817520482,-5.765752771,-1.404867711
-0.812635904,-5.825883614,-1.396474096
-0.807751325,-5.886014458,-1.388080482
-0.955746988,-3.945204819,-1.662216867
-0.950904518,-4.00541988,-1.653795181
-0.946062048,-4.06563494,-1.645373494
-0.941219578,-4.12585,-1.636951807
-0.936377108,-4.18606506,-1.62853012
-0.931534639,-4.24628012,-1.620108434
-0.926692169,-4.306495181,-1.611686747
-0.921849699,-4.366710241,-1.60326506
-0.917007229,-4.426925301,-1.594843373
-0.912164759,-4.487140361,-1.586421687
-0.907322289,-4.547355422,-1.578
-0.902479819,-4.607570482,-1.569578313
-0.897637349,-4.667785542,-1.561156627
-0.89279488,-4.728000602,-1.55273494
-0.88795241,-4.788215663,-1.544313253
-0.88310994,-4.848430723,-1.535891566
-0.87826747,-4.908645783,-1.52746988
-0.873425,-4.968860843,-1.519048193
-0.86858253,-5.029075904,-1.510626506
-0.86374006,-5.089290964,-1.502204819
-0.85889759,-5.149506024,-1.493783133
-0.85405512,-5.209721084,-1.485361446
-0.849212651,-5.269936145,-1.476939759
-0.844370181,-5.330151205,-1.468518072
-0.839527711,-5.390366265,-1.460096386
-0.834685241,-5.450581325,-1.451674699
-0.829842771,-5.510796386,-1.443253012
-0.825000301,-5.571011446,-1.434831325
-0.820157831,-5.631226506,-1.426409639
-0.815315361,-5.691441566,-1.417987952
-0.810472892,-5.751656627,-1.409566265
-0.805630422,-5.811871687,-1.401144578
-0.800787952,-5.872086747,-1.392722892
-0.947436145,-3.928582169,-1.66775759
-0.942635783,-3.988881446,-1.659307831
-0.937835422,-4.049180723,-1.650858072
-0.93303506,-4.10948,-1.642408313
-0.928234699,-4.169779277,-1.633958554
-0.923434337,-4.230078554,-1.625508795
-0.918633976,-4.290377831,-1.617059036
-0.913833614,-4.350677108,-1.608609277
-0.909033253,-4.410976386,-1.600159518
-0.904232892,-4.471275663,-1.591709759
-0.89943253,-4.53157494,-1.58326
-0.894632169,-4.591874217,-1.574810241
-0.889831807,-4.652173494,-1.566360482
-0.885031446,-4.712472771,-1.557910723
-0.880231084,-4.772772048,-1.549460964
-0.875430723,-4.833071325,-1.541011205
-0.870630361,-4.893370602,-1.532561446
-0.86583,-4.95366988,-1.524111687
-0.861029639,-5.013969157,-1.515661928
-0.856229277,-5.074268434,-1.507212169
-0.851428916,-5.134567711,-1.49876241
-0.846628554,-5.194866988,-1.490312651
-0.841828193,-5.255166265,-1.481862892
-0.837027831,-5.315465542,-1.473413133
-0.83222747,-5.375764819,-1.464963373
-0.827427108,-5.436064096,-1.456513614
-0.822626747,-5.496363373,-1.448063855
-0.817826386,-5.556662651,-1.439614096
-0.813026024,-5.616961928,-1.431164337
-0.808225663,-5.677261205,-1.422714578
-0.803425301,-5.737560482,-1.414264819
-0.79862494,-5.797859759,-1.40581506
-0.793824578,-5.858159036,-1.397365301
-0.939125301,-3.911959518,-1.673298313
-0.934367048,-3.972343012,-1.664820482
-0.929608795,-4.032726506,-1.656342651
-0.924850542,-4.09311,-1.647864819
-0.920092289,-4.153493494,-1.639386988
-0.915334036,-4.213876988,-1.630909157
-0.910575783,-4.274260482,-1.622431325
-0.90581753,-4.334643976,-1.613953494
-0.901059277,-4.39502747,-1.605475663
-0.896301024,-4.455410964,-1.596997831
-0.891542771,-4.515794458,-1.58852
-0.886784518,-4.576177952,-1.580042169
-0.882026265,-4.636561446,-1.571564337
-0.877268012,-4.69694494,-1.563086506
-0.872509759,-4.757328434,-1.554608675
-0.867751506,-4.817711928,-1.546130843
-0.862993253,-4.878095422,-1.537653012
-0.858235,-4.938478916,-1.529175181
-0.853476747,-4.99886241,-1.520697349
-0.848718494,-5.059245904,-1.512219518
-0.843960241,-5.119629398,-1.503741687
-0.839201988,-5.180012892,-1.495263855
-0.834443735,-5.240396386,-1.486786024
-0.829685482,-5.30077988,-1.478308193
-0.824927229,-5.361163373,-1.469830361
-0.820168976,-5.421546867,-1.46135253
-0.815410723,-5.481930361,-1.452874699
-0.81065247,-5.542313855,-1.444396867
-0.805894217,-5.602697349,-1.435919036
-0.801135964,-5.663080843,-1.427441205
-0.796377711,-5.723464337,-1.418963373
-0.791619458,-5.783847831,-1.410485542
-0.786861205,-5.844231325,-1.402007711
-0.930814458,-3.895336867,-1.678839036
-0.926098313,-3.955804578,-1.670333133
-0.921382169,-4.016272289,-1.661827229
-0.916666024,-4.07674,-1.653321325
-0.91194988,-4.137207711,-1.644815422
-0.907233735,-4.197675422,-1.636309518
-0.90251759,-4.258143133,-1.627803614
-0.897801446,-4.318610843,-1.619297711
-0.893085301,-4.379078554,-1.610791807
-0.888369157,-4.439546265,-1.602285904
-0.883653012,-4.500013976,-1.59378
-0.878936867,-4.560481687,-1.585274096
-0.874220723,-4.620949398,-1.576768193
-0.869504578,-4.681417108,-1.568262289
-0.864788434,-4.741884819,-1.559756386
-0.860072289,-4.80235253,-1.551250482
-0.855356145,-4.862820241,-1.542744578
-0.85064,-4.923287952,-1.534238675
-0.845923855,-4.983755663,-1.525732771
-0.841207711,-5.044223373,-1.517226867
-0.836491566,-5.104691084,-1.508720964
-0.831775422,-5.165158795,-1.50021506
-0.827059277,-5.225626506,-1.491709157
-0.822343133,-5.286094217,-1.483203253
-0.817626988,-5.346561928,-1.474697349
-0.812910843,-5.407029639,-1.466191446
-0.808194699,-5.467497349,-1.457685542
-0.803478554,-5.52796506,-1.449179639
-0.79876241,-5.588432771,-1.440673735
-0.794046265,-5.648900482,-1.432167831
-0.78933012,-5.709368193,-1.423661928
-0.784613976,-5.769835904,-1.415156024
-0.779897831,-5.830303614,-1.40665012
-0.922503614,-3.878714217,-1.684379759
-0.917829578,-3.939266145,-1.675845783
-0.913155542,-3.999818072,-1.667311807
-0.908481506,-4.06037,-1.658777831
